Incident_DRUG_TYPE_0,Incident_DRUG_TYPE_1,Incident_DRUG_TYPE_10,Incident_DRUG_TYPE_11,Incident_DRUG_TYPE_12,Incident_DRUG_TYPE_13,Incident_DRUG_TYPE_14,Incident_DRUG_TYPE_15,Incident_DRUG_TYPE_16,Incident_DRUG_TYPE_17,Incident_DRUG_TYPE_18,Incident_DRUG_TYPE_2,Incident_DRUG_TYPE_3,Incident_DRUG_TYPE_4,Incident_DRUG_TYPE_5,Incident_DRUG_TYPE_6,Incident_DRUG_TYPE_7,Incident_DRUG_TYPE_8,Incident_DRUG_TYPE_9,Incident_PRIMARY_DIAGNOSIS,Incident_SYMPTOM_TYPE_0,Incident_SYMPTOM_TYPE_1,Incident_SYMPTOM_TYPE_10,Incident_SYMPTOM_TYPE_11,Incident_SYMPTOM_TYPE_12,Incident_SYMPTOM_TYPE_13,Incident_SYMPTOM_TYPE_14,Incident_SYMPTOM_TYPE_15,Incident_SYMPTOM_TYPE_16,Incident_SYMPTOM_TYPE_17,Incident_SYMPTOM_TYPE_18,Incident_SYMPTOM_TYPE_19,Incident_SYMPTOM_TYPE_2,Incident_SYMPTOM_TYPE_20,Incident_SYMPTOM_TYPE_21,Incident_SYMPTOM_TYPE_22,Incident_SYMPTOM_TYPE_23,Incident_SYMPTOM_TYPE_24,Incident_SYMPTOM_TYPE_25,Incident_SYMPTOM_TYPE_26,Incident_SYMPTOM_TYPE_27,Incident_SYMPTOM_TYPE_28,Incident_SYMPTOM_TYPE_29,Incident_SYMPTOM_TYPE_3,Incident_SYMPTOM_TYPE_4,Incident_SYMPTOM_TYPE_5,Incident_SYMPTOM_TYPE_6,Incident_SYMPTOM_TYPE_7,Incident_SYMPTOM_TYPE_8,Incident_SYMPTOM_TYPE_9,Incident_TARGET DRUG,Incident_TEST_TYPE_0,Incident_TEST_TYPE_1,Incident_TEST_TYPE_2,Incident_TEST_TYPE_3,Incident_TEST_TYPE_4,Incident_TEST_TYPE_5
5,0,0,3,0,0,0,0,0,0,0,45,17,0,0,11,63,0,2,5,6,4,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,7,4,1,0,0,5,17,1,0,0,0
37,13,0,12,0,0,9,4,0,0,0,39,14,0,8,30,56,5,8,18,11,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,2,4,1,0,0,0
14,14,0,3,0,0,0,0,0,0,0,14,0,0,0,20,10,12,10,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,3,0,0,2,11,25,0,0,30,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,36,0,4,0,0,0,0,0,0,0,7,0,0,4,0,21,0,0,22,3,1,0,1,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,8,0,2,0,1,13,1,0,0,0
3,2,0,0,0,0,0,0,0,0,0,24,57,0,9,59,28,0,2,68,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29,0,3,0,0,0,0,0,0,0,12,1,0,7,20,20,5,8,9,9,2,2,0,0,0,9,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,4,14,0,8,1,3,17,0,2,0,0
2,19,0,4,0,0,0,0,0,0,0,3,16,0,2,25,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,19,5,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,2,0,1,25,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
6,41,0,0,0,0,0,0,0,0,0,8,4,0,1,45,8,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,32,1,0,0,0
39,33,0,15,0,0,0,0,0,0,0,25,32,0,0,53,8,5,0,82,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,0,0,0
7,5,10,0,0,8,0,0,0,0,0,23,51,0,2,50,6,2,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,2,0,1,0,0,0,0,0,0,0,9,21,0,2,25,12,0,4,3,6,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,3,0,2,11,0,0,0,0
1,8,0,0,0,0,0,0,0,0,0,10,0,0,0,54,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,0,0,0,0,0,0,0,0,0,11,9,0,0,77,17,22,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,0,0,1,0
12,13,0,0,0,0,0,0,0,0,0,3,0,0,0,15,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,0,4,0,0,0,0,0,0,0,10,6,0,1,13,12,0,1,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,7,1,0,0,0
2,1,0,4,0,0,0,0,0,0,0,7,10,0,6,5,8,0,0,3,2,1,1,1,0,0,0,29,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,16,0,1,0,0,12,1,0,0,0
2,11,0,4,0,0,0,0,0,0,0,35,0,0,1,9,7,0,24,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,9,2,0,0,0
27,1,7,3,0,0,0,0,1,0,0,15,1,0,0,6,9,1,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0
2,65,0,6,0,0,0,0,0,0,0,27,0,0,1,50,48,5,79,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,13,0,1,0,0,0,0,0,0,0,4,4,0,4,6,11,9,0,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,4,0,0,1,9,1,1,0,0
2,16,0,3,0,0,0,0,0,0,0,3,0,0,2,3,11,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,2,0,1,1,5,1,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0
41,29,0,8,0,0,0,0,0,0,0,68,4,0,0,20,27,5,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0
18,0,2,15,0,0,0,0,0,0,0,3,11,0,2,0,5,0,3,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,15,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,6,17,0,0
8,26,10,1,0,0,0,0,0,0,0,11,0,0,1,18,6,0,9,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
33,33,0,11,3,0,0,0,0,0,0,50,19,0,0,73,35,35,86,158,8,1,2,0,0,0,0,0,17,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,5,9,2,0,0,12,39,1,1,0,0
2,0,0,3,0,0,0,0,0,0,0,7,0,0,0,6,25,0,0,26,3,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,8,1,0,0,0
4,19,0,1,0,0,0,0,0,0,0,7,0,0,1,37,23,6,3,30,18,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49,0,0,18,59,0,0,1,0,0,0,78,21,0,0,10,59,66,33,65,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,4,14,2,0,0,0
19,13,0,15,0,0,0,0,0,0,0,13,0,0,9,19,18,43,10,12,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,2,16,1,2,0,0
69,3,7,3,0,0,0,1,0,0,0,58,63,0,3,35,55,0,19,79,12,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,2,0,0,17,13,0,0,0,0
13,4,3,10,0,0,0,0,0,0,0,5,3,0,1,7,8,5,6,11,8,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,1,0,0,3,14,0,0,0,0
0,35,0,1,0,0,0,0,0,0,0,2,11,0,0,42,1,1,0,15,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,31,0,0,0,0,0,0,0,0,0,7,1,0,2,24,7,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,3,2,0,1,0,0,0,0,0,0
1,5,0,4,0,0,0,0,0,0,0,16,0,0,4,4,26,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,3,1,3,0,0
0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,22,3,2,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,24,15,0,0,0,0,0,0,36,12,0,0,15,21,5,0,6,19,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,2,0,0,0,1,20,1,0,0,1
4,9,0,0,0,0,0,0,0,0,0,8,0,0,21,18,10,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0
4,10,0,1,0,0,0,0,0,0,0,5,3,0,0,29,4,13,0,34,1,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,9,2,8,0,0
49,40,0,3,0,0,0,0,0,0,0,45,37,0,7,28,11,16,5,70,4,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,2,0,0,0,0
4,3,0,3,0,0,0,0,0,0,0,5,0,0,1,4,6,0,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,0
4,8,0,11,0,7,0,0,0,0,0,4,1,0,3,4,18,1,0,75,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0
8,24,0,1,0,0,0,0,0,0,0,7,26,0,5,35,21,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,6,3,3,0,0
9,31,23,0,0,0,0,0,0,0,0,45,14,0,1,12,4,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0
11,10,0,4,0,0,0,0,0,0,0,5,0,0,1,44,4,0,0,65,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,11,2,0,0,0
0,21,0,3,0,0,0,0,0,0,0,2,8,0,0,4,3,0,5,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,18,0,0,0,0
23,21,0,0,0,0,0,0,0,0,0,3,0,2,0,0,11,0,0,15,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
92,3,0,0,0,0,0,0,0,0,0,68,1,0,2,12,3,12,0,41,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,22,0,2,0,0,0,0,0,0,0,23,4,0,0,26,7,19,0,13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,1,3,0,0
47,81,0,12,15,0,0,17,0,0,0,40,68,0,1,97,17,9,58,29,33,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,9,2,0,0,0
3,0,0,0,0,0,0,0,0,0,0,4,1,0,1,51,3,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
26,44,2,3,0,6,0,0,0,0,0,11,29,0,1,23,26,12,1,38,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,1,0,1,16,2,8,0,0
67,42,0,0,0,0,0,0,0,0,0,46,17,1,0,32,4,20,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,11,23,0,0,26,10,0,0,15,2,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
3,20,0,5,0,0,0,0,0,0,0,23,8,0,4,21,28,0,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,17,0,3,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0
0,2,0,1,0,0,0,0,0,0,0,7,0,0,0,4,6,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,0,0
6,21,0,2,0,0,0,0,0,0,0,8,0,0,3,17,5,14,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0
3,6,0,1,0,0,0,0,0,0,0,9,4,0,0,5,3,0,3,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8,3,0,2,0,0,0,0,0,0,0,16,14,0,1,8,53,0,0,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0
9,39,0,0,0,0,0,0,0,0,0,26,0,0,0,20,12,15,2,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
8,6,0,15,0,0,0,0,0,0,0,11,3,0,1,4,15,1,1,9,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,5,2,2,0,0
10,23,21,0,0,2,0,0,0,0,0,22,14,0,6,28,2,14,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0
0,8,4,6,0,0,0,0,0,0,0,51,0,0,7,2,72,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,0,0,0
3,0,0,2,0,0,0,0,0,0,0,15,0,0,6,31,21,0,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0
10,0,0,7,0,0,0,0,0,0,0,24,32,0,0,8,6,6,0,61,5,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,5,12,2,0,0,0
20,16,0,1,4,0,0,3,0,0,0,27,21,0,0,15,25,1,0,49,5,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,1,0,3,4,0,1,0,0
1,19,0,0,10,0,0,0,0,0,0,9,34,0,0,50,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
11,12,0,0,0,0,0,0,0,0,0,4,0,0,0,34,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,0,2,0,0,0,0,0,0,0,14,46,0,4,26,13,0,2,12,0,6,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,0,7,0,0,0,0
3,13,0,0,0,0,0,4,0,0,0,22,6,0,0,25,10,0,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,3,1,0,0,0
0,27,0,8,0,0,0,0,0,0,0,19,0,0,7,17,14,0,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,0,1,0,0,0,0,0,0,0,14,0,0,0,21,4,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,12,0,0,1,52,7,4,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18,6,2,3,0,0,0,0,0,0,0,4,3,0,1,34,9,3,28,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,1,0,0
21,43,0,2,0,0,0,0,0,0,0,16,1,0,5,27,15,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0
3,18,0,0,0,0,0,0,0,0,0,4,4,0,1,5,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0
9,0,6,0,0,1,0,0,0,0,0,20,9,0,0,3,16,5,0,14,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0
0,23,0,3,0,0,0,0,0,0,0,1,0,0,0,37,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,10,0,2,0,0,0,0,0,0,0,75,2,0,0,17,15,1,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0
5,0,0,2,0,0,0,0,0,0,0,15,43,0,0,26,5,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
14,15,0,0,0,0,0,0,0,0,0,7,8,0,1,13,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,6,3,0,1,10,8,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,18,0,0,0,0
4,23,1,0,0,0,0,0,0,0,0,4,0,0,1,5,4,0,0,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0
7,11,2,6,0,0,0,0,0,0,0,4,7,0,0,22,1,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0
8,7,5,2,0,0,0,0,0,0,0,8,5,0,0,15,7,2,2,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,0,1,2,0,0,0,0,0,0,0,5,3,0,0,1,11,1,2,11,9,1,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,21,1,0,0,0
5,7,0,0,0,0,0,0,0,0,0,2,36,0,0,25,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,0,0,0,0,0,0,0,0,0,28,0,0,0,9,22,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0
0,1,0,11,0,0,0,0,0,0,0,0,2,0,0,6,1,0,2,18,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,12,0,0,0,0
5,43,30,0,0,0,0,0,0,0,0,3,0,0,1,34,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,1,24,2,0,0,0
7,4,0,0,0,0,0,0,0,0,0,11,1,0,0,14,13,3,0,11,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16,22,0,2,31,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10,8,43,0,0,0,0,0,0,0,0,21,1,0,2,12,8,32,8,51,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
29,32,0,0,0,0,0,0,0,0,0,5,30,0,1,74,4,6,4,32,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0
19,56,0,0,0,0,0,0,0,0,0,6,12,0,8,73,33,13,3,26,5,0,1,0,0,0,0,1,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0
4,3,0,0,0,2,0,1,0,0,0,9,12,0,1,8,18,2,2,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,1,0,17,0,0,0,0,0,0,0,10,11,0,0,115,5,0,8,47,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0
12,6,10,0,0,0,0,0,0,0,0,22,3,0,0,15,15,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0
10,9,0,0,3,0,0,0,0,0,0,8,0,0,0,2,7,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,0,0,0,0,0,0,0,0,0,20,4,0,2,45,7,0,0,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
8,37,0,0,0,0,0,0,0,0,0,18,0,0,0,36,7,5,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
3,14,0,0,0,0,0,0,0,0,0,1,1,0,6,17,8,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,10,0,2,0,0,0,0,0,0,0,11,13,0,2,38,18,1,11,55,30,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,2,0,4,14,2,4,0,0
5,0,2,1,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0
5,26,0,0,0,0,0,0,0,0,0,20,0,0,0,41,23,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
